,date,time,origin,origin_name,origin_lon,origin_lat,destination,dest_name,dest_lon,dest_lat,total_count,key,driving,public,ratio,difference
21303,2/2/18,19:00:00,TP,TOA PAYOH,103.86106,1.33668,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,112,TPWC,28,88,3.14,60
21317,2/2/18,19:00:00,TP,TOA PAYOH,103.86106,1.33668,WD,WOODLANDS,103.78771,1.44068,312,TPWD,21,52,2.48,31
21331,2/2/18,19:00:00,TP,TOA PAYOH,103.86106,1.33668,CK,CHOA CHU KANG,103.74719,1.38555,108,TPCK,24,64,2.67,40
21353,2/2/18,19:00:00,TP,TOA PAYOH,103.86106,1.33668,SK,SUNGEI KADUT,103.75747,1.41807,105,TPSK,20,69,3.45,49
21357,2/2/18,19:00:00,TP,TOA PAYOH,103.86106,1.33668,SL,SELETAR,103.87709,1.41434,55,TPSL,12,69,5.75,57
21375,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,JW,JURONG WEST,103.70487,1.3416,1507,TSJW,22,66,3.00,44
21397,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,PN,PIONEER,103.67299,1.31259,325,TSPN,30,95,3.17,65
21416,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,SB,SEMBAWANG,103.81883,1.45575,100,TSSB,37,101,2.73,64
21432,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,BL,BOON LAY,103.70223,1.3148,86,TSBL,20,85,4.25,65
21450,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,BM,BUKIT MERAH,103.82311,1.27548,47,TSBM,30,90,3.00,60
21489,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,GL,GEYLANG,103.88953,1.3209,46,TSGL,43,103,2.40,60
21505,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,JE,JURONG EAST,103.73479,1.32044,937,TSJE,25,69,2.76,44
21524,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,QT,QUEENSTOWN,103.78434,1.28916,76,TSQT,26,89,3.42,63
21549,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,WD,WOODLANDS,103.78771,1.44068,246,TSWD,32,98,3.06,66
21560,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,AM,ANG MO KIO,103.8421,1.38009,46,TSAM,41,119,2.90,78
21573,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,BD,BEDOK,103.92841,1.32405,78,TSBD,44,108,2.45,64
21589,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,BK,BUKIT BATOK,103.75474,1.35565,193,TSBK,30,100,3.33,70
21600,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,BP,BUKIT PANJANG,103.77304,1.36674,84,TSBP,28,98,3.50,70
21614,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,BT,BUKIT TIMAH,103.79069,1.32999,43,TSBT,35,103,2.94,68
21629,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,CL,CLEMENTI,103.76074,1.3176,117,TSCL,24,71,2.96,47
21638,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,HG,HOUGANG,103.8898,1.36364,57,TSHG,42,113,2.69,71
21653,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,KL,KALLANG,103.86643,1.31033,50,TSKL,40,100,2.50,60
21698,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,SK,SUNGEI KADUT,103.75747,1.41807,103,TSSK,29,125,4.31,96
21718,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,104,TSWC,20,84,4.20,64
21732,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,YS,YISHUN,103.83756,1.41544,59,TSYS,40,104,2.60,64
21745,2/2/18,19:00:00,TS,TUAS,103.63072,1.28389,CK,CHOA CHU KANG,103.74719,1.38555,212,TSCK,27,86,3.19,59
21781,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,CK,CHOA CHU KANG,103.74719,1.38555,298,WCCK,17,54,3.18,37
21805,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,JW,JURONG WEST,103.70487,1.3416,844,WCJW,13,40,3.08,27
21833,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,SK,SUNGEI KADUT,103.75747,1.41807,77,WCSK,19,102,5.37,83
21854,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,BD,BEDOK,103.92841,1.32405,45,WCBD,35,87,2.49,52
21867,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,BK,BUKIT BATOK,103.75474,1.35565,78,WCBK,20,78,3.90,58
21918,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,JE,JURONG EAST,103.73479,1.32044,92,WCJE,17,48,2.82,31
21958,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,QT,QUEENSTOWN,103.78434,1.28916,50,WCQT,21,67,3.19,46
21998,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,TS,TUAS,103.63072,1.28389,42,WCTS,20,85,4.25,65
22010,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,WD,WOODLANDS,103.78771,1.44068,99,WCWD,22,77,3.50,55
22024,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,YS,YISHUN,103.83756,1.41544,54,WCYS,30,83,2.77,53
22033,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,BP,BUKIT PANJANG,103.77304,1.36674,66,WCBP,18,67,3.72,49
22043,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,CL,CLEMENTI,103.76074,1.3176,41,WCCL,17,49,2.88,32
22055,2/2/18,19:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,LK,LIM CHU KANG,103.71929,1.43064,43,WCLK,17,75,4.41,58
22086,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,SB,SEMBAWANG,103.81883,1.45575,1497,WDSB,8,19,2.38,11
22110,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,YS,YISHUN,103.83756,1.41544,1081,WDYS,14,22,1.57,8
22133,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,SK,SUNGEI KADUT,103.75747,1.41807,545,WDSK,11,36,3.27,25
22153,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,AM,ANG MO KIO,103.8421,1.38009,317,WDAM,16,37,2.31,21
22173,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,BP,BUKIT PANJANG,103.77304,1.36674,323,WDBP,15,32,2.13,17
22193,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,CH,CHANGI,103.99782,1.35081,139,WDCH,25,94,3.76,69
22213,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,GL,GEYLANG,103.88953,1.3209,170,WDGL,28,59,2.11,31
22233,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,JW,JURONG WEST,103.70487,1.3416,339,WDJW,24,53,2.21,29
22253,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,QT,QUEENSTOWN,103.78434,1.28916,72,WDQT,23,66,2.87,43
22272,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,BD,BEDOK,103.92841,1.32405,194,WDBD,29,72,2.48,43
22291,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,BK,BUKIT BATOK,103.75474,1.35565,243,WDBK,18,54,3.00,36
22310,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,BM,BUKIT MERAH,103.82311,1.27548,109,WDBM,27,61,2.26,34
22328,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,BS,BISHAN,103.84042,1.35496,81,WDBS,20,36,1.80,16
22347,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,DT,DOWNTOWN CORE,103.8543,1.28508,139,WDDT,28,55,1.96,27
22365,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,JE,JURONG EAST,103.73479,1.32044,208,WDJE,24,36,1.50,12
22384,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,KL,KALLANG,103.86643,1.31033,181,WDKL,24,64,2.67,40
22403,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,NV,NOVENA,103.83531,1.32699,63,WDNV,21,41,1.95,20
22430,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,PR,PASIR RIS,103.9483,1.37862,78,WDPR,21,63,3.00,42
22449,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,RC,ROCHOR,103.85325,1.30426,122,WDRC,23,51,2.22,28
22467,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,SE,SENGKANG,103.8877,1.39127,220,WDSE,20,44,2.20,24
22486,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,SG,SERANGOON,103.86782,1.3652,115,WDSG,18,57,3.17,39
22505,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,TM,TAMPINES,103.95422,1.34373,189,WDTM,25,81,3.24,56
22523,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,TS,TUAS,103.63072,1.28389,122,WDTS,32,100,3.13,68
22546,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,BT,BUKIT TIMAH,103.79069,1.32999,72,WDBT,23,55,2.39,32
22562,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,CK,CHOA CHU KANG,103.74719,1.38555,427,WDCK,18,29,1.61,11
22581,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,CL,CLEMENTI,103.76074,1.3176,72,WDCL,19,42,2.21,23
22598,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,HG,HOUGANG,103.8898,1.36364,165,WDHG,24,54,2.25,30
22636,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,OR,ORCHARD,103.83358,1.30381,46,WDOR,23,50,2.17,27
22666,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,PG,PUNGGOL,103.91004,1.40536,130,WDPG,18,46,2.56,28
22720,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,TP,TOA PAYOH,103.86106,1.33668,101,WDTP,22,53,2.41,31
22736,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,207,WDWC,23,70,3.04,47
22751,2/2/18,19:00:00,WD,WOODLANDS,103.78771,1.44068,LK,LIM CHU KANG,103.71929,1.43064,47,WDLK,18,75,4.17,57
22791,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,AM,ANG MO KIO,103.8421,1.38009,616,YSAM,14,27,1.93,13
22815,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,SB,SEMBAWANG,103.81883,1.45575,1142,YSSB,10,16,1.60,6
22839,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,WD,WOODLANDS,103.78771,1.44068,1257,YSWD,16,23,1.44,7
22859,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,SL,SELETAR,103.87709,1.41434,117,YSSL,12,33,2.75,21
22879,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,CH,CHANGI,103.99782,1.35081,76,YSCH,24,89,3.71,65
22898,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,BD,BEDOK,103.92841,1.32405,162,YSBD,27,61,2.26,34
22917,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,BK,BUKIT BATOK,103.75474,1.35565,104,YSBK,26,59,2.27,33
22936,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,BM,BUKIT MERAH,103.82311,1.27548,131,YSBM,26,59,2.27,33
22954,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,BS,BISHAN,103.84042,1.35496,231,YSBS,19,25,1.32,6
22973,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,DT,DOWNTOWN CORE,103.8543,1.28508,115,YSDT,26,44,1.69,18
22990,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,GL,GEYLANG,103.88953,1.3209,159,YSGL,26,49,1.88,23
23009,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,HG,HOUGANG,103.8898,1.36364,248,YSHG,22,48,2.18,26
23028,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,KL,KALLANG,103.86643,1.31033,132,YSKL,23,53,2.30,30
23047,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,QT,QUEENSTOWN,103.78434,1.28916,84,YSQT,31,55,1.77,24
23065,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,SG,SERANGOON,103.86782,1.3652,176,YSSG,16,46,2.88,30
23084,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,TM,TAMPINES,103.95422,1.34373,157,YSTM,23,63,2.74,40
23103,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,TP,TOA PAYOH,103.86106,1.33668,134,YSTP,21,41,1.95,20
23121,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,BT,BUKIT TIMAH,103.79069,1.32999,57,YSBT,26,51,1.96,25
23136,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,CK,CHOA CHU KANG,103.74719,1.38555,181,YSCK,26,35,1.35,9
23153,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,CL,CLEMENTI,103.76074,1.3176,58,YSCL,27,49,1.81,22
23169,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,JE,JURONG EAST,103.73479,1.32044,73,YSJE,32,42,1.31,10
23186,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,JW,JURONG WEST,103.70487,1.3416,165,YSJW,32,60,1.88,28
23204,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,MD,MANDAI,103.80247,1.42363,89,YSMD,6,21,3.50,15
23222,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,NV,NOVENA,103.83531,1.32699,81,YSNV,22,31,1.41,9
23239,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,OR,ORCHARD,103.83358,1.30381,80,YSOR,22,39,1.77,17
23255,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,OT,OUTRAM,103.84206,1.28286,47,YSOT,24,47,1.96,23
23270,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,PG,PUNGGOL,103.91004,1.40536,230,YSPG,16,49,3.06,33
23292,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,PR,PASIR RIS,103.9483,1.37862,130,YSPR,20,73,3.65,53
23310,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,RC,ROCHOR,103.85325,1.30426,78,YSRC,21,40,1.90,19
23327,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,SE,SENGKANG,103.8877,1.39127,304,YSSE,19,50,2.63,31
23345,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,SK,SUNGEI KADUT,103.75747,1.41807,181,YSSK,18,43,2.39,25
23357,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,TS,TUAS,103.63072,1.28389,58,YSTS,40,106,2.65,66
23375,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,BP,BUKIT PANJANG,103.77304,1.36674,144,YSBP,23,47,2.04,24
23437,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,115,YSWC,31,76,2.45,45
23452,2/2/18,19:00:00,YS,YISHUN,103.83756,1.41544,SM,SIMPANG,103.85295,1.44482,201,YSSM,9,30,3.33,21
20,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,BS,BISHAN,103.84042,1.35496,911,AMBS,7,20,2.86,13
44,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,HG,HOUGANG,103.8898,1.36364,662,AMHG,14,47,3.36,33
66,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,SE,SENGKANG,103.8877,1.39127,554,AMSE,17,52,3.06,35
90,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,SG,SERANGOON,103.86782,1.3652,1238,AMSG,8,30,3.75,22
114,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,YS,YISHUN,103.83756,1.41544,799,AMYS,15,26,1.73,11
137,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,TP,TOA PAYOH,103.86106,1.33668,346,AMTP,13,37,2.85,24
157,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,WD,WOODLANDS,103.78771,1.44068,458,AMWD,17,38,2.24,21
177,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,BD,BEDOK,103.92841,1.32405,190,AMBD,20,58,2.90,38
196,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,BM,BUKIT MERAH,103.82311,1.27548,126,AMBM,18,53,2.94,35
215,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,CH,CHANGI,103.99782,1.35081,65,AMCH,22,104,4.73,82
234,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,DT,DOWNTOWN CORE,103.8543,1.28508,131,AMDT,18,39,2.17,21
252,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,GL,GEYLANG,103.88953,1.3209,166,AMGL,18,43,2.39,25
271,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,KL,KALLANG,103.86643,1.31033,188,AMKL,15,47,3.13,32
290,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,NV,NOVENA,103.83531,1.32699,146,AMNV,12,25,2.08,13
309,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,SB,SEMBAWANG,103.81883,1.45575,196,AMSB,20,31,1.55,11
328,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,TM,TAMPINES,103.95422,1.34373,138,AMTM,22,67,3.05,45
346,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,BK,BUKIT BATOK,103.75474,1.35565,101,AMBK,21,56,2.67,35
364,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,BT,BUKIT TIMAH,103.79069,1.32999,46,AMBT,14,32,2.29,18
397,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,JE,JURONG EAST,103.73479,1.32044,46,AMJE,24,57,2.38,33
413,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,JW,JURONG WEST,103.70487,1.3416,88,AMJW,30,76,2.53,46
446,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,OR,ORCHARD,103.83358,1.30381,51,AMOR,14,34,2.43,20
490,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,PR,PASIR RIS,103.9483,1.37862,76,AMPR,19,70,3.68,51
508,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,QT,QUEENSTOWN,103.78434,1.28916,85,AMQT,21,50,2.38,29
525,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,RC,ROCHOR,103.85325,1.30426,103,AMRC,13,34,2.62,21
564,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,BP,BUKIT PANJANG,103.77304,1.36674,78,AMBP,21,61,2.90,40
580,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,CK,CHOA CHU KANG,103.74719,1.38555,101,AMCK,26,50,1.92,24
621,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,PG,PUNGGOL,103.91004,1.40536,230,AMPG,15,57,3.80,42
645,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,SK,SUNGEI KADUT,103.75747,1.41807,66,AMSK,18,58,3.22,40
665,2/2/18,20:00:00,AM,ANG MO KIO,103.8421,1.38009,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,42,AMWC,30,91,3.03,61
700,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,CH,CHANGI,103.99782,1.35081,381,BDCH,10,56,5.60,46
724,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,GL,GEYLANG,103.88953,1.3209,1347,BDGL,16,21,1.31,5
748,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,HG,HOUGANG,103.8898,1.36364,541,BDHG,18,49,2.72,31
772,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,MP,MARINE PARADE,103.89627,1.30023,807,BDMP,14,31,2.21,17
795,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,PR,PASIR RIS,103.9483,1.37862,579,BDPR,15,27,1.80,12
819,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,TM,TAMPINES,103.95422,1.34373,2604,BDTM,12,32,2.67,20
840,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,KL,KALLANG,103.86643,1.31033,412,BDKL,15,31,2.07,16
860,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,PL,PAYA LEBAR,103.91477,1.35939,124,BDPL,13,56,4.31,43
880,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,DT,DOWNTOWN CORE,103.8543,1.28508,266,BDDT,17,35,2.06,18
899,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,BM,BUKIT MERAH,103.82311,1.27548,182,BDBM,18,44,2.44,26
918,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,QT,QUEENSTOWN,103.78434,1.28916,86,BDQT,23,60,2.61,37
937,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,SG,SERANGOON,103.86782,1.3652,185,BDSG,17,51,3.00,34
955,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,AM,ANG MO KIO,103.8421,1.38009,169,BDAM,22,57,2.59,35
973,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,BK,BUKIT BATOK,103.75474,1.35565,72,BDBK,26,62,2.38,36
991,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,BS,BISHAN,103.84042,1.35496,112,BDBS,18,45,2.50,27
1009,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,BT,BUKIT TIMAH,103.79069,1.32999,93,BDBT,20,54,2.70,34
1026,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,CL,CLEMENTI,103.76074,1.3176,73,BDCL,24,50,2.08,26
1043,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,JE,JURONG EAST,103.73479,1.32044,109,BDJE,29,54,1.86,25
1060,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,JW,JURONG WEST,103.70487,1.3416,139,BDJW,35,66,1.89,31
1078,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,NV,NOVENA,103.83531,1.32699,82,BDNV,15,45,3.00,30
1096,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,OR,ORCHARD,103.83358,1.30381,90,BDOR,17,42,2.47,25
1113,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,OT,OUTRAM,103.84206,1.28286,68,BDOT,20,44,2.20,24
1136,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,RC,ROCHOR,103.85325,1.30426,244,BDRC,16,37,2.31,21
1154,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,SB,SEMBAWANG,103.81883,1.45575,51,BDSB,33,67,2.03,34
1171,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,SE,SENGKANG,103.8877,1.39127,329,BDSE,22,59,2.68,37
1205,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,TP,TOA PAYOH,103.86106,1.33668,205,BDTP,15,64,4.27,49
1237,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,WD,WOODLANDS,103.78771,1.44068,201,BDWD,30,74,2.47,44
1255,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,YS,YISHUN,103.83756,1.41544,143,BDYS,28,62,2.21,34
1275,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,BP,BUKIT PANJANG,103.77304,1.36674,96,BDBP,26,66,2.54,40
1291,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,CK,CHOA CHU KANG,103.74719,1.38555,78,BDCK,31,71,2.29,40
1321,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,NT,NEWTON,103.83808,1.30866,45,BDNT,17,50,2.94,33
1336,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,PG,PUNGGOL,103.91004,1.40536,263,BDPG,20,64,3.20,44
1348,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,SI,SOUTHERN ISLANDS,103.83581,1.24299,47,BDSI,13,42,3.23,29
1358,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,SK,SUNGEI KADUT,103.75747,1.41807,103,BDSK,28,75,2.68,47
1379,2/2/18,20:00:00,BD,BEDOK,103.92841,1.32405,SR,SINGAPORE RIVER,103.84121,1.29011,43,BDSR,22,52,2.36,30
1416,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,BP,BUKIT PANJANG,103.77304,1.36674,770,BKBP,7,27,3.86,20
1440,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,CK,CHOA CHU KANG,103.74719,1.38555,875,BKCK,10,36,3.60,26
1464,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,CL,CLEMENTI,103.76074,1.3176,258,BKCL,11,38,3.45,27
1488,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,JE,JURONG EAST,103.73479,1.32044,743,BKJE,14,43,3.07,29
1512,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,JW,JURONG WEST,103.70487,1.3416,485,BKJW,21,71,3.38,50
1535,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,BT,BUKIT TIMAH,103.79069,1.32999,386,BKBT,17,29,1.71,12
1569,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,QT,QUEENSTOWN,103.78434,1.28916,139,BKQT,15,43,2.87,28
1604,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,WD,WOODLANDS,103.78771,1.44068,188,BKWD,15,47,3.13,32
1622,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,AM,ANG MO KIO,103.8421,1.38009,72,BKAM,24,54,2.25,30
1639,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,BD,BEDOK,103.92841,1.32405,59,BKBD,25,60,2.40,35
1662,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,BM,BUKIT MERAH,103.82311,1.27548,99,BKBM,20,56,2.80,36
1680,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,BS,BISHAN,103.84042,1.35496,50,BKBS,20,46,2.30,26
1694,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,CH,CHANGI,103.99782,1.35081,47,BKCH,28,115,4.11,87
1711,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,DT,DOWNTOWN CORE,103.8543,1.28508,97,BKDT,24,52,2.17,28
1728,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,GL,GEYLANG,103.88953,1.3209,72,BKGL,24,55,2.29,31
1745,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,HG,HOUGANG,103.8898,1.36364,53,BKHG,23,52,2.26,29
1763,2/2/18,20:00:00,BK,BUKIT BATOK,103.75474,1.35565,KL,KALLANG,103.86643,1.31033,93,BKKL,21,56,2.67,35
